account_id,customer_id,account_type,balance,credit_limit,status,opened_date
ACC000421,CUST00421,Savings,54672.85,0,Active,2019-06-16
ACC000422,CUST00422,Credit,189001.89,76987,Active,2025-06-05
ACC000423,CUST00423,Current,140610.34,0,Active,2021-09-15
ACC000424,CUST00424,Savings,124279.7,0,Active,2018-02-12
ACC000425,CUST00425,Savings,184592.45,0,Active,2025-02-02
ACC000426,CUST00426,Savings,25945.92,0,Active,2019-06-16
ACC000427,CUST00427,Current,43015.26,0,Active,2019-05-21
ACC000428,CUST00428,Credit,144178.8,133721,Active,2022-06-16
ACC000429,CUST00429,Credit,65937.21,260001,Active,2024-06-09
ACC000430,CUST00430,Current,71501.08,0,Active,2019-02-06
ACC000431,CUST00431,Savings,38641.44,0,Active,2021-12-09
ACC000432,CUST00432,Savings,54777.48,0,Active,2020-06-06
ACC000433,CUST00433,Current,191353.59,0,Active,2020-06-06
ACC000434,CUST00434,Savings,142243.81,0,Active,2023-06-19
ACC000435,CUST00435,Credit,119201.37,145394,Active,2023-08-26
ACC000436,CUST00436,Savings,73311.23,0,Active,2025-08-28
ACC000437,CUST00437,Savings,114836.45,0,Active,2019-02-21
ACC000438,CUST00438,Savings,200725.09,0,Active,2022-09-14
ACC000439,CUST00439,Savings,67012.7,0,Active,2020-11-17
ACC000440,CUST00440,Savings,104397.51,0,Active,2019-03-19
ACC000441,CUST00441,Savings,269182.25,0,Active,2022-08-06
ACC000442,CUST00442,Savings,159897.3,0,Active,2021-01-19
ACC000443,CUST00443,Savings,73983.31,0,Inactive,2025-02-01
ACC000444,CUST00444,Savings,152656.54,0,Active,2019-08-14
ACC000445,CUST00445,Savings,33462.41,0,Active,2022-10-13
ACC000446,CUST00446,Savings,101878.19,0,Active,2018-06-11
ACC000447,CUST00447,Savings,152562.17,0,Active,2021-01-22
ACC000448,CUST00448,Savings,133478.28,0,Active,2023-08-31
ACC000449,CUST00449,Savings,151727.34,0,Inactive,2024-07-25
ACC000450,CUST00450,Savings,170936.71,0,Active,2020-06-25
ACC000451,CUST00451,Savings,139559.3,0,Active,2018-05-08
ACC000452,CUST00452,Savings,137262.11,0,Active,2018-01-25
ACC000453,CUST00453,Savings,120816.02,0,Active,2024-07-21
ACC000454,CUST00454,Savings,50488.6,0,Active,2022-05-13
ACC000455,CUST00455,Savings,191306.44,0,Active,2021-09-03
ACC000456,CUST00456,Savings,104103.74,0,Active,2022-02-11
ACC000457,CUST00457,Credit,157661.83,108246,Inactive,2019-06-06
ACC000458,CUST00458,Savings,180442.86,0,Active,2022-11-07
ACC000459,CUST00459,Credit,76384.79,137314,Active,2024-01-25
ACC000460,CUST00460,Savings,80728.23,0,Active,2018-08-08
ACC000461,CUST00461,Current,87719.32,0,Active,2022-09-07
ACC000462,CUST00462,Savings,211514.46,0,Active,2024-09-18
ACC000463,CUST00463,Savings,58252.58,0,Active,2021-08-27
ACC000464,CUST00464,Savings,231847.98,0,Active,2024-03-07
ACC000465,CUST00465,Savings,120027.58,0,Active,2025-01-25
ACC000466,CUST00466,Savings,125078.47,0,Active,2018-02-24
ACC000467,CUST00467,Savings,175968.44,0,Active,2021-11-11
ACC000468,CUST00468,Savings,112132.22,0,Active,2023-09-15
ACC000469,CUST00469,Savings,192497.56,0,Active,2020-06-25
ACC000470,CUST00470,Current,76319.78,0,Active,2023-09-07
ACC000471,CUST00471,Savings,227747.93,0,Active,2022-05-11
ACC000472,CUST00472,Savings,80132.65,0,Active,2020-11-17
ACC000473,CUST00473,Savings,232550.88,0,Active,2019-09-07
ACC000474,CUST00474,Savings,81506.97,0,Active,2019-02-02
ACC000475,CUST00475,Savings,89298.98,0,Active,2021-06-15
ACC000476,CUST00476,Savings,53601.91,0,Active,2025-01-09
ACC000477,CUST00477,Savings,63963.88,0,Active,2018-04-04
ACC000478,CUST00478,Savings,104417.06,0,Active,2023-09-12
ACC000479,CUST00479,Savings,122708.59,0,Active,2025-03-06
ACC000480,CUST00480,Savings,184746.09,0,Active,2024-01-14
ACC000481,CUST00481,Savings,93290.63,0,Inactive,2021-06-07
ACC000482,CUST00482,Savings,48853.61,0,Active,2019-11-24
ACC000483,CUST00483,Savings,133646.13,0,Active,2018-05-25
ACC000484,CUST00484,Credit,117912.88,174639,Active,2018-11-08
ACC000485,CUST00485,Current,142175.24,0,Active,2021-03-12
ACC000486,CUST00486,Savings,70197.18,0,Active,2020-07-15
ACC000487,CUST00487,Savings,75605.7,0,Active,2025-04-05
ACC000488,CUST00488,Savings,70214.62,0,Active,2020-11-26
ACC000489,CUST00489,Savings,204708.06,0,Active,2018-01-10
ACC000490,CUST00490,Savings,228958.44,0,Active,2023-07-24
ACC000491,CUST00491,Savings,73560.35,0,Active,2021-10-10
ACC000492,CUST00492,Savings,74508.84,0,Active,2023-08-11
ACC000493,CUST00493,Current,153581.0,0,Active,2019-06-01
ACC000494,CUST00494,Savings,243041.66,0,Active,2025-08-27
ACC000495,CUST00495,Savings,272229.89,0,Active,2024-04-20
ACC000496,CUST00496,Savings,71437.52,0,Inactive,2019-08-28
ACC000497,CUST00497,Savings,83293.4,0,Active,2025-06-04
ACC000498,CUST00498,Savings,126450.1,0,Active,2019-01-06
ACC000499,CUST00499,Savings,130038.72,0,Inactive,2022-12-04
ACC000500,CUST00500,Savings,95520.97,0,Inactive,2020-08-11
ACC000501,CUST00501,Savings,62557.62,0,Active,2022-11-10
ACC000502,CUST00502,Savings,104517.42,0,Active,2021-06-17
ACC000503,CUST00503,Savings,272068.92,0,Active,2018-08-08
ACC000504,CUST00504,Savings,76302.91,0,Active,2020-09-22
ACC000505,CUST00505,Savings,121962.35,0,Active,2020-04-08
ACC000506,CUST00506,Savings,371502.07,0,Active,2021-10-05
ACC000507,CUST00507,Savings,75612.36,0,Active,2019-09-12
ACC000508,CUST00508,Savings,157694.96,0,Active,2021-04-20
ACC000509,CUST00509,Savings,278477.67,0,Active,2022-10-25
ACC000510,CUST00510,Savings,150086.67,0,Active,2019-09-18
ACC000511,CUST00511,Current,196712.93,0,Active,2019-06-30
ACC000512,CUST00512,Savings,169737.31,0,Active,2023-06-07
ACC000513,CUST00513,Savings,143351.12,0,Active,2023-10-08
ACC000514,CUST00514,Savings,224815.87,0,Active,2025-04-27
ACC000515,CUST00515,Savings,154898.88,0,Active,2022-11-25
ACC000516,CUST00516,Savings,96118.7,0,Active,2019-06-07
ACC000517,CUST00517,Savings,116539.83,0,Inactive,2018-02-28
ACC000518,CUST00518,Current,132606.03,0,Active,2020-03-15
ACC000519,CUST00519,Savings,82981.55,0,Active,2023-04-11
ACC000520,CUST00520,Savings,119642.45,0,Active,2022-12-25
ACC000521,CUST00521,Savings,109728.73,0,Active,2021-02-08
ACC000522,CUST00522,Savings,154628.84,0,Active,2021-12-24
ACC000523,CUST00523,Current,319549.55,0,Active,2019-10-16
ACC000524,CUST00524,Savings,123799.64,0,Active,2018-07-03
ACC000525,CUST00525,Savings,246444.68,0,Active,2020-05-10
ACC000526,CUST00526,Savings,151505.27,0,Active,2020-07-13
ACC000527,CUST00527,Savings,119326.13,0,Active,2022-01-28
ACC000528,CUST00528,Savings,80082.4,0,Active,2020-07-21
ACC000529,CUST00529,Savings,119853.48,0,Inactive,2023-10-19
ACC000530,CUST00530,Savings,115590.09,0,Active,2023-09-08
ACC000531,CUST00531,Current,67159.22,0,Active,2024-01-13
ACC000532,CUST00532,Savings,74164.89,0,Active,2021-02-25
ACC000533,CUST00533,Credit,133251.92,261525,Active,2024-03-22
ACC000534,CUST00534,Savings,245085.37,0,Active,2018-07-15
ACC000535,CUST00535,Savings,102429.26,0,Active,2019-08-29
ACC000536,CUST00536,Savings,37284.97,0,Active,2021-06-29
ACC000537,CUST00537,Savings,17860.22,0,Active,2024-11-22
ACC000538,CUST00538,Savings,52899.33,0,Active,2024-05-19
ACC000539,CUST00539,Savings,159949.02,0,Active,2018-06-12
ACC000540,CUST00540,Savings,42989.33,0,Active,2020-01-20
ACC000541,CUST00541,Savings,174406.91,0,Active,2022-05-25
ACC000542,CUST00542,Savings,155023.83,0,Active,2019-09-16
ACC000543,CUST00543,Savings,100318.79,0,Active,2020-12-17
ACC000544,CUST00544,Current,67554.07,0,Active,2024-06-19
ACC000545,CUST00545,Savings,91672.39,0,Active,2024-02-12
ACC000546,CUST00546,Savings,131354.99,0,Active,2025-04-23
ACC000547,CUST00547,Savings,44022.67,0,Active,2023-07-23
ACC000548,CUST00548,Current,231495.97,0,Active,2019-05-02
ACC000549,CUST00549,Savings,130656.06,0,Active,2019-05-20
ACC000550,CUST00550,Savings,139369.76,0,Active,2021-04-17
ACC000551,CUST00551,Savings,154397.91,0,Inactive,2025-02-09
ACC000552,CUST00552,Credit,219172.11,270718,Active,2023-05-18
ACC000553,CUST00553,Credit,120025.2,143532,Active,2022-01-11
ACC000554,CUST00554,Current,160004.42,0,Active,2022-01-12
ACC000555,CUST00555,Savings,68304.25,0,Active,2020-12-26
ACC000556,CUST00556,Savings,272847.95,0,Active,2020-12-31
ACC000557,CUST00557,Savings,115255.13,0,Active,2024-05-27
ACC000558,CUST00558,Savings,68078.39,0,Active,2021-05-14
ACC000559,CUST00559,Current,80095.9,0,Active,2024-02-05
ACC000560,CUST00560,Savings,24726.83,0,Active,2023-11-07
ACC000561,CUST00561,Credit,79765.94,135960,Active,2024-04-17
ACC000562,CUST00562,Savings,13755.94,0,Active,2023-10-19
ACC000563,CUST00563,Savings,166668.21,0,Active,2022-10-15
ACC000564,CUST00564,Savings,136940.83,0,Active,2022-01-04
ACC000565,CUST00565,Savings,55151.01,0,Inactive,2025-07-05
ACC000566,CUST00566,Savings,103580.43,0,Active,2023-01-10
ACC000567,CUST00567,Savings,106431.52,0,Active,2024-03-21
ACC000568,CUST00568,Savings,47483.29,0,Active,2025-05-15
ACC000569,CUST00569,Credit,92874.56,73060,Active,2023-11-03
ACC000570,CUST00570,Savings,108432.5,0,Active,2022-07-24
ACC000571,CUST00571,Current,91322.03,0,Active,2024-10-30
ACC000572,CUST00572,Savings,68033.25,0,Active,2022-08-30
ACC000573,CUST00573,Current,53706.06,0,Active,2020-11-19
ACC000574,CUST00574,Savings,89338.69,0,Active,2022-02-13
ACC000575,CUST00575,Savings,73538.3,0,Active,2024-06-30
ACC000576,CUST00576,Savings,148609.27,0,Active,2024-08-05
ACC000577,CUST00577,Savings,226667.43,0,Active,2020-11-08
ACC000578,CUST00578,Savings,179179.95,0,Active,2019-11-11
ACC000579,CUST00579,Savings,110609.31,0,Active,2021-11-17
ACC000580,CUST00580,Savings,69743.66,0,Active,2025-01-09
ACC000581,CUST00581,Savings,176476.21,0,Active,2020-02-14
ACC000582,CUST00582,Savings,153767.64,0,Active,2022-11-04
ACC000583,CUST00583,Savings,217933.09,0,Active,2025-06-22
ACC000584,CUST00584,Savings,120101.43,0,Active,2020-06-14
ACC000585,CUST00585,Savings,264986.35,0,Active,2019-12-03
ACC000586,CUST00586,Savings,120123.43,0,Active,2018-09-18
ACC000587,CUST00587,Savings,69523.38,0,Active,2019-02-22
ACC000588,CUST00588,Savings,78078.53,0,Active,2019-05-12
ACC000589,CUST00589,Current,144592.56,0,Active,2025-01-07
ACC000590,CUST00590,Savings,73409.86,0,Active,2022-02-07
ACC000591,CUST00591,Savings,263978.72,0,Active,2021-01-20
ACC000592,CUST00592,Savings,137780.95,0,Active,2023-04-08
ACC000593,CUST00593,Savings,109168.35,0,Active,2024-03-29
ACC000594,CUST00594,Savings,114700.75,0,Active,2023-11-13
ACC000595,CUST00595,Savings,90722.67,0,Active,2019-05-14
ACC000596,CUST00596,Savings,30582.92,0,Active,2022-05-25
ACC000597,CUST00597,Savings,78115.64,0,Active,2021-12-08
ACC000598,CUST00598,Savings,246049.16,0,Active,2022-10-10
ACC000599,CUST00599,Savings,122009.77,0,Active,2018-08-27
ACC000600,CUST00600,Credit,190723.24,225175,Active,2023-11-15
ACC000601,CUST00601,Savings,193778.49,0,Active,2024-01-15
ACC000602,CUST00602,Current,104171.02,0,Active,2021-09-01
ACC000603,CUST00603,Current,155201.71,0,Active,2025-03-07
ACC000604,CUST00604,Credit,33276.76,239636,Active,2021-12-05
ACC000605,CUST00605,Current,235103.27,0,Active,2023-10-02
ACC000606,CUST00606,Savings,224593.93,0,Active,2021-01-07
ACC000607,CUST00607,Savings,142300.18,0,Active,2020-04-08
ACC000608,CUST00608,Savings,124615.89,0,Active,2020-04-26
ACC000609,CUST00609,Savings,105006.17,0,Inactive,2020-07-14
ACC000610,CUST00610,Savings,203069.45,0,Active,2021-10-16
ACC000611,CUST00611,Savings,165430.99,0,Active,2020-01-30
ACC000612,CUST00612,Savings,7820.8,0,Active,2025-02-16
ACC000613,CUST00613,Savings,84700.44,0,Active,2023-11-26
ACC000614,CUST00614,Savings,48972.16,0,Active,2025-03-12
ACC000615,CUST00615,Current,42478.97,0,Active,2020-08-27
ACC000616,CUST00616,Savings,201877.58,0,Active,2022-09-08
ACC000617,CUST00617,Savings,103631.09,0,Active,2023-07-03
ACC000618,CUST00618,Savings,140959.57,0,Active,2025-06-01
ACC000619,CUST00619,Current,111763.75,0,Active,2023-06-25
ACC000620,CUST00620,Savings,42893.6,0,Active,2018-09-01
ACC000621,CUST00621,Savings,33875.54,0,Active,2018-05-15
ACC000622,CUST00622,Savings,81074.88,0,Active,2025-01-03
ACC000623,CUST00623,Current,85475.13,0,Active,2018-08-07
ACC000624,CUST00624,Current,85441.01,0,Active,2025-01-09
ACC000625,CUST00625,Savings,87006.69,0,Active,2023-07-31
ACC000626,CUST00626,Savings,307950.12,0,Active,2018-03-24
ACC000627,CUST00627,Credit,189109.78,86722,Active,2018-03-21
ACC000628,CUST00628,Savings,123036.93,0,Active,2022-01-19
ACC000629,CUST00629,Current,102057.72,0,Active,2025-03-17
ACC000630,CUST00630,Savings,104253.75,0,Active,2020-12-30
ACC000631,CUST00631,Savings,162036.1,0,Active,2018-10-07
ACC000632,CUST00632,Savings,101480.67,0,Active,2020-11-20
ACC000633,CUST00633,Savings,178414.37,0,Active,2023-03-04
ACC000634,CUST00634,Savings,130937.66,0,Active,2018-03-23
ACC000635,CUST00635,Savings,309492.5,0,Active,2020-11-07
ACC000636,CUST00636,Savings,97806.05,0,Active,2021-07-09
ACC000637,CUST00637,Credit,196661.78,108597,Active,2021-07-21
ACC000638,CUST00638,Current,52138.8,0,Active,2019-01-19
ACC000639,CUST00639,Savings,70889.9,0,Active,2020-01-07
ACC000640,CUST00640,Current,286899.04,0,Active,2025-06-05
ACC000641,CUST00641,Savings,174190.37,0,Active,2024-09-11
ACC000642,CUST00642,Savings,142430.97,0,Active,2022-12-31
ACC000643,CUST00643,Savings,353270.88,0,Active,2024-02-21
ACC000644,CUST00644,Savings,102947.11,0,Active,2024-01-30
ACC000645,CUST00645,Current,196400.95,0,Active,2022-07-21
ACC000646,CUST00646,Savings,204507.76,0,Active,2018-05-04
ACC000647,CUST00647,Savings,252890.41,0,Active,2023-06-12
ACC000648,CUST00648,Savings,47942.48,0,Active,2024-02-16
ACC000649,CUST00649,Savings,102531.78,0,Active,2022-05-14
ACC000650,CUST00650,Savings,129614.7,0,Active,2024-03-01
ACC000651,CUST00651,Savings,250607.02,0,Active,2023-02-20
ACC000652,CUST00652,Credit,139118.61,117407,Active,2023-12-02
ACC000653,CUST00653,Savings,204753.85,0,Active,2024-08-06
ACC000654,CUST00654,Savings,44894.89,0,Active,2019-03-06
ACC000655,CUST00655,Savings,88386.58,0,Active,2023-07-12
ACC000656,CUST00656,Savings,224123.77,0,Active,2018-10-29
ACC000657,CUST00657,Savings,95756.34,0,Active,2020-03-16
ACC000658,CUST00658,Savings,107687.53,0,Active,2018-01-05
ACC000659,CUST00659,Savings,248396.4,0,Active,2023-05-27
ACC000660,CUST00660,Savings,60356.77,0,Active,2019-09-22
ACC000661,CUST00661,Savings,70136.82,0,Active,2025-03-21
ACC000662,CUST00662,Current,41482.43,0,Active,2020-01-02
ACC000663,CUST00663,Savings,253888.62,0,Active,2022-07-08
ACC000664,CUST00664,Savings,187158.25,0,Inactive,2018-03-15
ACC000665,CUST00665,Savings,184505.32,0,Active,2022-08-25
ACC000666,CUST00666,Savings,86824.55,0,Active,2019-05-02
ACC000667,CUST00667,Current,39211.47,0,Active,2024-11-02
ACC000668,CUST00668,Savings,31246.16,0,Active,2024-02-08
ACC000669,CUST00669,Credit,225042.92,273662,Active,2018-08-14
ACC000670,CUST00670,Current,147903.65,0,Active,2019-07-23
ACC000671,CUST00671,Savings,164315.87,0,Active,2024-10-20
ACC000672,CUST00672,Savings,126108.43,0,Active,2020-06-06
ACC000673,CUST00673,Savings,64608.57,0,Active,2020-11-23
ACC000674,CUST00674,Current,89363.37,0,Active,2019-02-04
ACC000675,CUST00675,Savings,54246.48,0,Active,2019-12-28
ACC000676,CUST00676,Savings,49599.94,0,Active,2019-02-03
ACC000677,CUST00677,Savings,178597.5,0,Active,2020-12-01
ACC000678,CUST00678,Savings,33454.09,0,Active,2021-05-07
ACC000679,CUST00679,Savings,54500.89,0,Active,2022-03-12
ACC000680,CUST00680,Savings,92656.21,0,Active,2024-09-25
ACC000681,CUST00681,Current,113698.88,0,Active,2023-12-20
ACC000682,CUST00682,Savings,41103.01,0,Active,2020-07-20
ACC000683,CUST00683,Savings,32780.44,0,Active,2019-09-03
ACC000684,CUST00684,Current,138102.79,0,Active,2020-10-30
ACC000685,CUST00685,Savings,121971.36,0,Active,2025-02-26
ACC000686,CUST00686,Savings,222886.64,0,Active,2021-05-15
ACC000687,CUST00687,Savings,114856.19,0,Active,2023-07-28
ACC000688,CUST00688,Current,146235.87,0,Active,2022-01-10
ACC000689,CUST00689,Credit,67069.49,243854,Active,2021-09-24
ACC000690,CUST00690,Current,68961.05,0,Active,2025-03-06
ACC000691,CUST00691,Savings,44301.2,0,Active,2024-03-30
ACC000692,CUST00692,Savings,67506.05,0,Active,2021-07-19
ACC000693,CUST00693,Savings,88537.29,0,Active,2022-02-04
ACC000694,CUST00694,Savings,210689.3,0,Active,2020-04-27
ACC000695,CUST00695,Savings,60877.26,0,Active,2021-01-21
ACC000696,CUST00696,Savings,317098.14,0,Active,2022-11-18
ACC000697,CUST00697,Savings,153651.39,0,Active,2021-05-05
ACC000698,CUST00698,Savings,136043.25,0,Active,2023-06-26
ACC000699,CUST00699,Current,109554.09,0,Active,2018-09-27
ACC000700,CUST00700,Credit,97349.78,195069,Active,2018-01-19
ACC000701,CUST00701,Savings,74238.23,0,Active,2019-10-18
ACC000702,CUST00702,Current,39877.87,0,Active,2025-03-07
ACC000703,CUST00703,Savings,62311.84,0,Active,2022-07-31
ACC000704,CUST00704,Credit,253551.27,205528,Active,2018-03-25
ACC000705,CUST00705,Savings,148316.16,0,Active,2024-11-15
ACC000706,CUST00706,Savings,252306.11,0,Active,2022-12-31
ACC000707,CUST00707,Savings,73004.24,0,Active,2021-07-28
ACC000708,CUST00708,Savings,53164.81,0,Active,2024-02-07
ACC000709,CUST00709,Savings,108908.51,0,Active,2023-04-29
ACC000710,CUST00710,Savings,63862.88,0,Active,2019-01-06
ACC000711,CUST00711,Savings,122677.84,0,Active,2019-10-05
ACC000712,CUST00712,Savings,33896.41,0,Active,2024-01-29
ACC000713,CUST00713,Current,22246.39,0,Active,2022-07-09
ACC000714,CUST00714,Savings,133013.0,0,Active,2023-10-04
ACC000715,CUST00715,Savings,257463.51,0,Active,2023-03-05
ACC000716,CUST00716,Savings,136444.64,0,Active,2023-09-20
ACC000717,CUST00717,Savings,147450.71,0,Active,2021-02-02
ACC000718,CUST00718,Savings,111708.74,0,Inactive,2022-11-09
ACC000719,CUST00719,Current,118116.12,0,Active,2022-10-28
ACC000720,CUST00720,Savings,38407.79,0,Active,2024-10-07
ACC000721,CUST00721,Savings,65474.44,0,Active,2019-05-11
ACC000722,CUST00722,Savings,209493.71,0,Active,2023-12-11
ACC000723,CUST00723,Savings,50043.36,0,Active,2023-10-12
ACC000724,CUST00724,Current,87305.07,0,Active,2020-12-10
ACC000725,CUST00725,Current,207146.86,0,Active,2022-07-26
ACC000726,CUST00726,Savings,116193.94,0,Active,2025-02-06
ACC000727,CUST00727,Current,119709.46,0,Active,2022-10-13
ACC000728,CUST00728,Savings,87722.51,0,Active,2020-05-25
ACC000729,CUST00729,Savings,159927.82,0,Active,2020-06-17
ACC000730,CUST00730,Savings,182156.33,0,Active,2019-08-17
ACC000731,CUST00731,Savings,63122.59,0,Active,2018-12-18
ACC000732,CUST00732,Savings,41199.68,0,Active,2021-03-15
ACC000733,CUST00733,Savings,26064.94,0,Active,2019-02-25
ACC000734,CUST00734,Savings,143408.18,0,Active,2024-12-17
ACC000735,CUST00735,Savings,134114.99,0,Active,2023-11-03
ACC000736,CUST00736,Savings,366432.54,0,Active,2018-01-26
ACC000737,CUST00737,Savings,112101.52,0,Inactive,2023-11-20
ACC000738,CUST00738,Savings,100336.73,0,Active,2019-12-02
ACC000739,CUST00739,Savings,125103.32,0,Active,2020-03-10
ACC000740,CUST00740,Savings,129089.94,0,Active,2019-04-30
ACC000741,CUST00741,Current,95641.63,0,Active,2022-02-02
ACC000742,CUST00742,Savings,64525.35,0,Active,2025-07-17
ACC000743,CUST00743,Savings,108518.06,0,Active,2019-06-26
ACC000744,CUST00744,Savings,106072.12,0,Active,2025-01-12
ACC000745,CUST00745,Savings,105040.25,0,Active,2019-01-23
ACC000746,CUST00746,Savings,169495.63,0,Active,2018-12-27
ACC000747,CUST00747,Savings,107344.33,0,Active,2019-04-02
ACC000748,CUST00748,Savings,41875.31,0,Active,2019-01-27
ACC000749,CUST00749,Credit,71601.47,263784,Active,2021-04-21
ACC000750,CUST00750,Savings,94913.93,0,Active,2024-06-03
ACC000751,CUST00751,Savings,110409.98,0,Active,2022-08-14
ACC000752,CUST00752,Savings,145141.87,0,Active,2024-02-25
ACC000753,CUST00753,Credit,110933.79,182216,Active,2020-11-28
ACC000754,CUST00754,Current,22668.72,0,Active,2023-08-03
ACC000755,CUST00755,Savings,45555.25,0,Active,2021-06-18
ACC000756,CUST00756,Current,150848.6,0,Active,2020-02-01
ACC000757,CUST00757,Savings,93323.25,0,Active,2022-09-07
ACC000758,CUST00758,Savings,116675.26,0,Active,2025-06-03
ACC000759,CUST00759,Savings,86128.58,0,Active,2020-10-13
ACC000760,CUST00760,Savings,71406.82,0,Active,2024-09-18
ACC000761,CUST00761,Savings,88104.16,0,Active,2020-03-05
ACC000762,CUST00762,Savings,117502.86,0,Active,2024-06-17
ACC000763,CUST00763,Savings,106865.76,0,Active,2023-12-23
ACC000764,CUST00764,Savings,181490.06,0,Active,2020-04-10
ACC000765,CUST00765,Savings,36102.19,0,Active,2021-06-16
ACC000766,CUST00766,Savings,39977.08,0,Active,2020-04-03
ACC000767,CUST00767,Savings,92648.34,0,Active,2018-09-16
ACC000768,CUST00768,Savings,146087.97,0,Active,2024-12-14
ACC000769,CUST00769,Current,164335.62,0,Active,2025-08-24
ACC000770,CUST00770,Savings,73266.85,0,Active,2024-04-17
ACC000771,CUST00771,Current,11152.8,0,Active,2024-11-03
ACC000772,CUST00772,Current,74816.7,0,Active,2025-03-01
ACC000773,CUST00773,Savings,134360.57,0,Active,2021-05-30
ACC000774,CUST00774,Savings,105669.75,0,Inactive,2018-08-09
ACC000775,CUST00775,Savings,149156.57,0,Active,2024-08-12
