transaction_id,account_id,merchant_id,branch_id,transaction_datetime,transaction_type,amount,payment_method,channel,opening_balance,closing_balance,status,reference_no
TXN0000188,ACC002959,MER042,BR007,2026-03-26 05:09:00,Debit,11837.66,Debit Card,ATM,69264.86,57427.2,Success,REF6711624911
TXN0000189,ACC002794,MER001,BR016,2025-08-21 21:00:00,Debit,45454.09,UPI,Mobile Banking,76608.84,31154.75,Success,REF9588283428
TXN0000190,ACC005681,MER074,BR005,2026-04-10 20:27:00,Debit,125.25,Debit Card,Mobile Banking,121593.46,121468.21,Success,REF9153511614
TXN0000191,ACC000745,MER071,BR014,2026-05-18 03:37:00,Debit,1610.59,UPI,Mobile Banking,105040.25,103429.66,Success,REF1755455533
TXN0000192,ACC004133,MER002,BR006,2026-03-23 13:16:00,Credit,874.46,Debit Card,POS,112733.25,113607.71,Success,REF3892063994
TXN0000193,ACC005233,MER002,BR016,2025-06-23 21:46:00,Credit,2364.42,UPI,ATM,303101.65,305466.07,Success,REF6037174713
TXN0000194,ACC001965,MER082,BR008,2025-07-25 23:46:00,Debit,3013.04,UPI,Mobile Banking,72999.12,69986.08,Success,REF6171308651
TXN0000195,ACC004673,MER087,BR005,2025-11-25 19:37:00,Debit,1217.59,NEFT,Internet Banking,27541.26,26323.67,Success,REF3560884162
TXN0000196,ACC001207,MER002,BR024,2025-10-13 19:53:00,Credit,1701.44,UPI,POS,108036.79,109738.23,Success,REF6927425870
TXN0000197,ACC004701,MER069,BR009,2026-08-01 07:14:00,Debit,573.03,UPI,POS,86999.98,86426.95,Success,REF6741851409
TXN0000198,ACC000612,MER041,BR008,2026-02-12 02:29:00,Debit,1751.32,Debit Card,Mobile Banking,7820.8,6069.48,Success,REF8335831321
TXN0000199,ACC006074,MER118,BR017,2025-03-24 10:48:00,Debit,327.6,UPI,Mobile Banking,204693.72,204366.12,Success,REF4584133911
TXN0000200,ACC000784,MER107,BR020,2025-09-12 13:21:00,Debit,377.97,IMPS,Internet Banking,157359.04,156981.07,Success,REF7822995781
TXN0000201,ACC003383,MER002,BR013,2026-03-31 05:51:00,Credit,2624.92,UPI,Internet Banking,219965.37,222590.29,Success,REF9010696811
TXN0000202,ACC002345,MER002,BR019,2026-02-14 22:34:00,Debit,8337.19,NEFT,Internet Banking,75240.16,66902.97,Success,REF9482627374
TXN0000203,ACC003329,MER002,BR015,2025-10-04 22:40:00,Credit,1042.96,Debit Card,POS,251710.55,252753.51,Success,REF2790031789
TXN0000204,ACC001928,MER114,BR009,2026-08-10 21:23:00,Debit,7708.74,Credit Card,Mobile Banking,46978.99,39270.25,Success,REF7031563899
TXN0000205,ACC000084,MER038,BR009,2026-08-14 10:07:00,Debit,1512.18,NEFT,Internet Banking,86982.37,85470.19,Success,REF9833922664
TXN0000206,ACC005821,MER002,BR011,2025-03-01 20:58:00,Credit,536.56,IMPS,Internet Banking,391694.07,392230.63,Success,REF3765586794
TXN0000207,ACC004369,MER014,BR018,2026-08-22 12:42:00,Debit,3057.41,Credit Card,Internet Banking,91819.1,88761.69,Success,REF1531660471
TXN0000208,ACC003945,MER079,BR019,2025-08-01 02:01:00,Debit,1679.35,UPI,POS,173757.93,172078.58,Success,REF9046799885
TXN0000209,ACC004975,MER002,BR024,2026-03-23 09:04:00,Credit,248.33,NEFT,ATM,128005.62,128253.95,Success,REF1974390016
TXN0000210,ACC003872,MER096,BR015,2026-03-24 04:54:00,Debit,7328.52,Debit Card,POS,113139.54,105811.02,Success,REF7365365684
TXN0000211,ACC001327,MER007,BR001,2025-09-01 04:15:00,Debit,1740.27,UPI,Mobile Banking,52566.95,50826.68,Success,REF9934908825
TXN0000212,ACC002539,MER081,BR002,2025-10-24 09:17:00,Debit,2602.74,UPI,Mobile Banking,50920.87,48318.13,Success,REF1520172699
TXN0000213,ACC005509,MER086,BR003,2026-07-29 08:28:00,Debit,3343.63,Debit Card,Internet Banking,117805.76,114462.13,Success,REF3425159548
TXN0000214,ACC005437,MER081,BR001,2026-07-11 09:06:00,Debit,581.63,Debit Card,ATM,142886.07,142304.44,Failed,REF6169197471
TXN0000215,ACC005864,MER048,BR019,2026-07-20 21:21:00,Debit,419.68,UPI,Mobile Banking,162699.27,162279.59,Success,REF6750234617
TXN0000216,ACC004668,MER090,BR019,2025-12-10 22:43:00,Debit,9733.23,Credit Card,Mobile Banking,76697.91,66964.68,Success,REF3385322300
TXN0000217,ACC005606,MER034,BR016,2025-05-15 08:57:00,Debit,8263.77,IMPS,POS,65354.88,57091.11,Success,REF7057441582
TXN0000218,ACC004508,MER009,BR004,2026-03-31 08:02:00,Debit,2670.96,Debit Card,Mobile Banking,107356.99,104686.03,Success,REF7311788080
TXN0000219,ACC005035,MER067,BR004,2026-08-21 05:52:00,Debit,1136.99,UPI,Internet Banking,378154.6,377017.61,Success,REF4925489024
TXN0000220,ACC005874,MER004,BR013,2025-12-25 01:12:00,Debit,4845.56,Credit Card,ATM,85152.43,80306.87,Success,REF9272610863
TXN0000221,ACC003017,MER080,BR012,2026-04-06 19:16:00,Debit,598.41,UPI,Internet Banking,34642.81,34044.4,Success,REF3166340736
TXN0000222,ACC001185,MER021,BR016,2025-05-27 11:03:00,Debit,1029.13,Debit Card,POS,109361.88,108332.75,Success,REF9431632836
TXN0000223,ACC006152,MER117,BR001,2025-03-16 19:13:00,Debit,1157.43,Debit Card,POS,127300.74,126143.31,Success,REF2924523354
TXN0000224,ACC001425,MER114,BR019,2026-05-30 23:41:00,Debit,3702.54,UPI,Internet Banking,356663.39,352960.85,Success,REF2107933548
TXN0000225,ACC002687,MER028,BR020,2026-01-18 15:00:00,Debit,1499.23,Debit Card,POS,123213.11,121713.88,Success,REF7007978597
TXN0000226,ACC004749,MER051,BR003,2025-04-26 23:58:00,Debit,5091.19,UPI,POS,14945.74,9854.55,Success,REF5041038537
TXN0000227,ACC005891,MER002,BR004,2026-07-05 10:21:00,Credit,1227.11,Debit Card,Mobile Banking,78803.55,80030.66,Success,REF4226727043
TXN0000228,ACC002890,MER002,BR005,2025-10-09 14:52:00,Credit,1148.64,UPI,Mobile Banking,190082.38,191231.02,Success,REF7114281042
TXN0000229,ACC000902,MER002,BR007,2025-10-17 07:27:00,Credit,280.27,Credit Card,Mobile Banking,84443.78,84724.05,Success,REF1209771110
TXN0000230,ACC000284,MER024,BR015,2025-09-16 22:37:00,Debit,5796.44,IMPS,Mobile Banking,38126.17,32329.73,Success,REF9153711925
TXN0000231,ACC004453,MER026,BR004,2026-06-10 03:01:00,Debit,7993.31,NEFT,Mobile Banking,26688.1,18694.79,Failed,REF6436880093
TXN0000232,ACC000118,MER110,BR002,2026-03-20 15:11:00,Debit,1198.24,UPI,POS,35160.4,33962.16,Success,REF3446319138
TXN0000233,ACC004961,MER112,BR010,2026-03-06 22:32:00,Debit,3822.64,UPI,Mobile Banking,122954.58,119131.94,Success,REF1055187256
TXN0000234,ACC003859,MER048,BR008,2026-04-17 10:33:00,Debit,781.86,Debit Card,Internet Banking,141240.4,140458.54,Success,REF5859048995
TXN0000235,ACC002296,MER048,BR020,2025-05-04 05:05:00,Debit,4172.46,Debit Card,Mobile Banking,97946.59,93774.13,Success,REF3212642437
TXN0000236,ACC005182,MER058,BR008,2026-06-27 02:02:00,Debit,915.7,UPI,Internet Banking,108030.8,107115.1,Success,REF1405734595
TXN0000237,ACC006182,MER093,BR001,2025-08-06 07:58:00,Debit,1630.31,Debit Card,POS,224990.57,223360.26,Success,REF9193981666
TXN0000238,ACC002996,MER090,BR005,2026-05-12 02:46:00,Debit,6654.02,UPI,POS,102294.46,95640.44,Success,REF1284695545
TXN0000239,ACC005960,MER120,BR012,2025-11-20 01:55:00,Debit,625.65,UPI,Mobile Banking,373410.18,372784.53,Success,REF8626251172
TXN0000240,ACC000276,MER114,BR016,2026-04-02 16:14:00,Debit,565.33,IMPS,Internet Banking,73302.06,72736.73,Success,REF8698064381
TXN0000241,ACC001992,MER005,BR021,2026-05-30 04:12:00,Debit,596.91,Debit Card,Mobile Banking,217364.56,216767.65,Success,REF9188060784
TXN0000242,ACC005023,MER059,BR021,2025-04-21 00:06:00,Debit,3519.09,UPI,POS,173470.24,169951.15,Success,REF4367726889
TXN0000243,ACC003684,MER022,BR017,2025-06-10 15:50:00,Debit,3548.68,Credit Card,POS,106554.74,103006.06,Success,REF9837394638
TXN0000244,ACC005465,MER002,BR016,2026-06-29 11:11:00,Credit,1407.25,UPI,Mobile Banking,161351.93,162759.18,Success,REF7264414063
TXN0000245,ACC002326,MER110,BR025,2025-07-04 13:36:00,Debit,73.19,Credit Card,Mobile Banking,76742.51,76669.32,Success,REF7634196393
TXN0000246,ACC003783,MER057,BR008,2025-08-12 19:07:00,Debit,990.99,UPI,Mobile Banking,49783.37,48792.38,Success,REF8821850781
TXN0000247,ACC002894,MER036,BR002,2026-03-18 03:48:00,Debit,8372.58,Debit Card,Mobile Banking,103992.11,95619.53,Success,REF3167390860
TXN0000248,ACC003059,MER100,BR014,2025-08-05 02:07:00,Debit,444.09,UPI,POS,112165.24,111721.15,Success,REF9564285422
TXN0000249,ACC003724,MER120,BR010,2026-05-21 02:30:00,Debit,818.49,IMPS,Mobile Banking,74634.06,73815.57,Success,REF2135285396
TXN0000250,ACC001774,MER002,BR006,2026-07-29 05:17:00,Debit,5226.19,UPI,Internet Banking,144016.69,138790.5,Success,REF9642558625
TXN0000251,ACC005592,MER037,BR018,2026-02-05 14:02:00,Debit,574.96,UPI,POS,85553.47,84978.51,Success,REF1429589537
TXN0000252,ACC003210,MER116,BR005,2026-05-15 00:48:00,Debit,3907.01,NEFT,POS,76247.78,72340.77,Success,REF6057875152
TXN0000253,ACC003220,MER054,BR015,2025-02-23 08:36:00,Debit,1343.69,NEFT,Mobile Banking,139004.3,137660.61,Success,REF8465130093
TXN0000254,ACC003087,MER071,BR004,2025-05-04 07:11:00,Debit,728.81,UPI,Internet Banking,96527.5,95798.69,Success,REF3415514076
TXN0000255,ACC000344,MER022,BR008,2026-01-14 17:05:00,Debit,3064.65,UPI,POS,189804.95,186740.3,Success,REF2639022514
TXN0000256,ACC005286,MER091,BR013,2025-05-11 04:19:00,Debit,924.74,UPI,Mobile Banking,212133.96,211209.22,Success,REF8296014045
TXN0000257,ACC005684,MER003,BR017,2025-12-04 22:05:00,Debit,2617.64,UPI,POS,103929.4,101311.76,Success,REF4364091260
TXN0000258,ACC005287,MER106,BR013,2025-02-01 09:56:00,Debit,2626.48,UPI,POS,98672.91,96046.43,Success,REF9006107435
TXN0000259,ACC002687,MER104,BR001,2026-01-12 06:18:00,Debit,1706.72,UPI,Internet Banking,121713.88,120007.15,Success,REF7858078506
TXN0000260,ACC004175,MER120,BR003,2026-06-01 18:30:00,Debit,1713.92,Debit Card,Mobile Banking,32993.53,31279.61,Success,REF8845547339
TXN0000261,ACC004536,MER098,BR003,2025-11-27 02:42:00,Debit,3133.68,UPI,ATM,63206.68,60073.0,Success,REF7354541271
TXN0000262,ACC005648,MER120,BR004,2026-05-04 10:46:00,Debit,323.25,Credit Card,POS,134153.23,133829.98,Success,REF1401915798
TXN0000263,ACC000283,MER053,BR019,2025-05-28 17:36:00,Debit,1546.63,UPI,Internet Banking,64497.06,62950.43,Success,REF8212470631
TXN0000264,ACC003430,MER062,BR024,2025-06-05 13:46:00,Debit,638.11,UPI,Mobile Banking,116312.21,115674.1,Success,REF9859105626
TXN0000265,ACC001267,MER036,BR016,2025-04-26 04:09:00,Debit,5387.8,Credit Card,POS,105878.97,100491.17,Success,REF6697228160
TXN0000266,ACC001657,MER009,BR020,2025-07-27 22:32:00,Debit,5351.64,UPI,Mobile Banking,75710.6,70358.96,Failed,REF9354972669
TXN0000267,ACC000353,MER035,BR012,2025-10-16 09:20:00,Debit,2143.4,Credit Card,POS,237267.56,235124.16,Success,REF3235151174
TXN0000268,ACC004512,MER115,BR004,2025-04-22 13:50:00,Debit,2132.28,IMPS,Mobile Banking,56017.51,53885.23,Success,REF4353503561
TXN0000269,ACC004638,MER006,BR008,2025-02-16 22:01:00,Debit,58.68,Debit Card,POS,80652.03,80593.35,Success,REF1286788616
TXN0000270,ACC002232,MER002,BR025,2025-03-10 17:13:00,Credit,2086.14,UPI,Mobile Banking,77845.96,79932.1,Success,REF7409031711
TXN0000271,ACC003492,MER112,BR012,2026-08-15 16:57:00,Debit,9208.32,UPI,ATM,183135.71,173927.39,Success,REF1705046536
TXN0000272,ACC002260,MER104,BR010,2025-07-13 07:38:00,Debit,4258.5,Credit Card,Mobile Banking,163530.53,159272.03,Success,REF3860040074
TXN0000273,ACC000129,MER115,BR009,2026-01-13 14:39:00,Debit,1533.17,IMPS,POS,143970.38,142437.21,Success,REF1754367938
TXN0000274,ACC002391,MER039,BR016,2026-07-28 08:17:00,Debit,3723.35,NEFT,Mobile Banking,206487.74,202764.39,Success,REF5008764282
TXN0000275,ACC004473,MER075,BR002,2025-10-09 22:48:00,Debit,1655.78,Debit Card,Mobile Banking,117777.68,116121.9,Success,REF9192924928
TXN0000276,ACC000673,MER007,BR009,2025-06-19 23:56:00,Debit,725.84,UPI,Mobile Banking,64608.57,63882.73,Success,REF4644946652
TXN0000277,ACC000558,MER071,BR006,2026-01-30 15:03:00,Debit,2219.75,Debit Card,Internet Banking,68078.39,65858.64,Success,REF5427481549
TXN0000278,ACC002482,MER111,BR014,2025-08-25 13:51:00,Debit,3623.49,Credit Card,Mobile Banking,73088.72,69465.23,Success,REF6284804164
TXN0000279,ACC002219,MER104,BR021,2025-02-27 14:04:00,Debit,3561.53,Debit Card,Mobile Banking,20277.63,16716.1,Success,REF8617016679
TXN0000280,ACC000148,MER045,BR006,2025-02-08 12:34:00,Debit,1141.26,Credit Card,ATM,78553.81,77412.55,Success,REF5191865484
TXN0000281,ACC001159,MER004,BR025,2025-09-02 11:49:00,Debit,1891.09,Credit Card,POS,134258.57,132367.48,Success,REF7692727742
TXN0000282,ACC002796,MER062,BR015,2026-05-26 06:32:00,Debit,623.58,UPI,POS,102928.68,102305.1,Success,REF3835959071
TXN0000283,ACC002111,MER062,BR008,2026-07-29 02:41:00,Debit,697.01,UPI,Mobile Banking,86718.4,86021.39,Success,REF5343754912
TXN0000284,ACC000347,MER002,BR002,2025-04-21 19:19:00,Credit,450.59,UPI,Internet Banking,54656.49,55107.08,Success,REF8022693775
TXN0000285,ACC001208,MER117,BR013,2025-01-05 06:29:00,Debit,1959.24,NEFT,Internet Banking,122456.76,120497.52,Success,REF1614710229
TXN0000286,ACC002725,MER002,BR007,2025-12-16 02:20:00,Credit,1098.08,Debit Card,Mobile Banking,61475.65,62573.73,Success,REF5255071671
TXN0000287,ACC001513,MER069,BR014,2026-06-04 03:07:00,Debit,20192.55,Credit Card,POS,194977.1,174784.55,Success,REF6172418021
TXN0000288,ACC001912,MER005,BR001,2026-08-17 09:59:00,Debit,483.33,UPI,Mobile Banking,220757.63,220274.3,Success,REF6414366169
TXN0000289,ACC002867,MER011,BR006,2026-04-02 12:44:00,Debit,4487.26,UPI,POS,69149.82,64662.56,Success,REF3599752904
TXN0000290,ACC003629,MER019,BR012,2025-09-02 01:08:00,Debit,1012.95,Debit Card,ATM,259794.68,258781.73,Success,REF6546235234
TXN0000291,ACC005159,MER002,BR004,2025-04-02 01:14:00,Credit,721.01,Debit Card,POS,213250.66,213971.67,Success,REF6232505969
TXN0000292,ACC006057,MER024,BR020,2026-08-23 11:31:00,Debit,2990.17,UPI,ATM,106948.95,103958.78,Success,REF7904745326
TXN0000293,ACC001650,MER005,BR020,2025-12-05 13:57:00,Debit,1003.86,UPI,Mobile Banking,6299.99,5296.13,Success,REF1679498092
TXN0000294,ACC000190,MER026,BR004,2025-07-11 01:02:00,Debit,6723.14,IMPS,POS,61650.22,54927.08,Success,REF5943091430
TXN0000295,ACC002883,MER090,BR019,2025-01-27 16:30:00,Debit,10808.11,UPI,Internet Banking,48646.63,37838.52,Success,REF6468649909
TXN0000296,ACC002791,MER047,BR014,2025-03-23 02:24:00,Debit,1464.98,IMPS,ATM,248834.66,247369.68,Success,REF8142976537
TXN0000297,ACC000803,MER049,BR011,2025-06-30 09:23:00,Debit,338.38,Debit Card,POS,91106.9,90768.52,Success,REF8124664208
TXN0000298,ACC001513,MER035,BR025,2026-04-20 02:33:00,Debit,596.24,Debit Card,POS,174784.55,174188.31,Success,REF1800428098
TXN0000299,ACC003816,MER039,BR012,2026-05-21 20:36:00,Debit,1299.38,UPI,Internet Banking,64566.42,63267.04,Success,REF7008368500
TXN0000300,ACC003065,MER089,BR005,2025-05-07 05:03:00,Debit,1598.99,UPI,Mobile Banking,137358.28,135759.29,Success,REF2306770580
TXN0000301,ACC001010,MER038,BR005,2025-03-08 08:22:00,Debit,3794.54,UPI,ATM,101329.8,97535.26,Success,REF8508942051
TXN0000302,ACC004193,MER005,BR010,2025-04-11 14:32:00,Debit,1155.42,IMPS,Internet Banking,287307.01,286151.59,Success,REF3695253594
TXN0000303,ACC004789,MER096,BR008,2025-07-03 16:30:00,Debit,4157.47,NEFT,Mobile Banking,143511.97,139354.5,Success,REF5260863368
TXN0000304,ACC001783,MER084,BR019,2026-05-23 00:53:00,Debit,352.28,IMPS,Mobile Banking,160322.04,159969.76,Success,REF3837352253
TXN0000305,ACC000116,MER114,BR008,2026-08-09 23:30:00,Debit,2464.55,UPI,Mobile Banking,101979.87,99515.32,Success,REF3667447629
TXN0000306,ACC005241,MER005,BR001,2025-01-10 18:49:00,Debit,16.46,Debit Card,Mobile Banking,104537.63,104521.17,Success,REF8402594690
TXN0000307,ACC004107,MER001,BR018,2025-12-01 05:31:00,Credit,87051.36,NEFT,Internet Banking,109570.79,196622.15,Success,REF3551760778
TXN0000308,ACC005158,MER048,BR007,2026-08-10 23:37:00,Debit,2011.52,UPI,POS,34792.82,32781.3,Success,REF3255574512
TXN0000309,ACC002341,MER002,BR002,2026-07-14 11:53:00,Credit,1786.35,Debit Card,Internet Banking,70763.31,72549.66,Success,REF6573261229
TXN0000310,ACC001902,MER096,BR012,2026-03-02 11:41:00,Debit,3314.11,NEFT,Mobile Banking,304009.04,300694.93,Success,REF6255958550
TXN0000311,ACC005201,MER088,BR003,2026-05-13 16:06:00,Debit,1211.31,Debit Card,Mobile Banking,133150.68,131939.37,Success,REF6263911061
TXN0000312,ACC005620,MER104,BR021,2025-11-05 17:30:00,Debit,4813.15,UPI,POS,239439.49,234626.34,Failed,REF7832983812
TXN0000313,ACC001534,MER094,BR004,2026-04-10 21:09:00,Debit,515.55,Credit Card,POS,172736.81,172221.26,Success,REF9374532307
TXN0000314,ACC003074,MER051,BR008,2025-04-19 14:03:00,Debit,863.04,UPI,Internet Banking,97672.45,96809.41,Success,REF5470265425
TXN0000315,ACC005658,MER060,BR019,2025-09-26 17:54:00,Debit,1750.67,Credit Card,POS,77003.54,75252.87,Success,REF9653571103
TXN0000316,ACC000579,MER002,BR019,2026-01-06 22:10:00,Credit,563.82,UPI,Mobile Banking,110609.31,111173.13,Success,REF3521939717
TXN0000317,ACC000833,MER030,BR016,2025-07-31 14:16:00,Debit,673.67,UPI,POS,93587.58,92913.91,Success,REF4795212261
TXN0000318,ACC001664,MER002,BR003,2025-01-01 07:32:00,Credit,4970.24,NEFT,Mobile Banking,113724.67,118694.91,Success,REF3474306582
TXN0000319,ACC005464,MER002,BR010,2025-11-10 18:05:00,Debit,5288.2,Debit Card,Mobile Banking,63501.65,58213.45,Success,REF6853114546
TXN0000320,ACC002364,MER090,BR013,2026-02-27 19:26:00,Debit,7696.42,Debit Card,Mobile Banking,72588.48,64892.06,Success,REF4454457608
TXN0000321,ACC002891,MER068,BR014,2026-06-09 21:59:00,Debit,599.48,Credit Card,Mobile Banking,84336.97,83737.49,Success,REF1250764589
TXN0000322,ACC001230,MER046,BR002,2025-01-30 16:21:00,Debit,2342.33,UPI,Mobile Banking,32628.06,30285.73,Success,REF8452600122
TXN0000323,ACC004698,MER002,BR001,2025-09-22 16:13:00,Credit,1453.93,Debit Card,POS,73230.33,74684.26,Success,REF7265912868
TXN0000324,ACC002417,MER051,BR007,2026-01-31 07:59:00,Debit,2231.84,Debit Card,POS,103602.25,101370.41,Success,REF4791597422
TXN0000325,ACC003343,MER017,BR024,2026-03-29 02:59:00,Debit,3290.29,IMPS,ATM,171226.0,167935.71,Success,REF9043269250
TXN0000326,ACC003632,MER005,BR018,2025-12-14 16:49:00,Debit,582.15,Credit Card,Internet Banking,101846.96,101264.81,Success,REF5345517203
TXN0000327,ACC004755,MER046,BR003,2026-01-12 15:50:00,Debit,507.42,UPI,POS,107739.81,107232.39,Success,REF4982894726
TXN0000328,ACC000875,MER030,BR013,2025-04-28 15:38:00,Debit,1225.24,UPI,Mobile Banking,104879.48,103654.24,Success,REF2988786756
TXN0000329,ACC000908,MER041,BR014,2026-04-04 02:12:00,Debit,792.78,Debit Card,POS,95160.39,94367.61,Success,REF2625156575
TXN0000330,ACC000953,MER053,BR013,2026-05-27 04:37:00,Debit,3643.64,Credit Card,Mobile Banking,105094.01,101450.37,Success,REF2385224583
TXN0000331,ACC000347,MER024,BR001,2025-11-22 17:40:00,Debit,3839.18,IMPS,POS,55107.08,51267.9,Success,REF1191338554
TXN0000332,ACC002599,MER118,BR001,2026-05-30 18:37:00,Debit,502.79,UPI,Mobile Banking,31653.1,31150.31,Success,REF1293069449
TXN0000333,ACC005503,MER094,BR002,2025-12-04 21:35:00,Debit,1348.12,UPI,Mobile Banking,160470.61,159122.49,Success,REF6722791511
TXN0000334,ACC005461,MER023,BR016,2025-11-17 18:52:00,Debit,5057.67,UPI,Mobile Banking,184051.63,178993.96,Success,REF7336172301
TXN0000335,ACC003083,MER002,BR005,2025-10-12 04:31:00,Credit,1981.27,Debit Card,Mobile Banking,95381.23,97362.5,Success,REF9950215747
TXN0000336,ACC003832,MER022,BR011,2026-04-09 06:07:00,Debit,4724.16,UPI,POS,36376.83,31652.67,Success,REF1448197855
TXN0000337,ACC005304,MER002,BR018,2025-09-07 20:13:00,Credit,5102.06,Credit Card,Mobile Banking,141953.82,147055.88,Success,REF8709355067
TXN0000338,ACC002633,MER006,BR016,2025-03-23 15:15:00,Debit,548.16,Credit Card,Mobile Banking,77835.25,77287.09,Success,REF3360456823
TXN0000339,ACC004682,MER035,BR022,2025-07-21 09:01:00,Debit,292.56,UPI,Internet Banking,60168.43,59875.87,Success,REF3409237658
TXN0000340,ACC003480,MER015,BR001,2025-11-10 23:33:00,Debit,2928.31,IMPS,POS,29859.57,26931.26,Success,REF8720330515
TXN0000341,ACC002685,MER117,BR021,2026-05-16 00:24:00,Debit,1077.78,UPI,Mobile Banking,105748.37,104670.59,Success,REF3525725194
TXN0000342,ACC000659,MER108,BR001,2025-01-04 18:05:00,Debit,3954.08,Credit Card,Mobile Banking,248396.4,244442.32,Success,REF3863763190
TXN0000343,ACC001239,MER080,BR009,2025-05-25 14:47:00,Debit,3137.2,UPI,Mobile Banking,140595.33,137458.13,Success,REF4463882976
TXN0000344,ACC002146,MER052,BR021,2026-04-16 12:31:00,Debit,5445.84,UPI,Mobile Banking,97169.28,91723.44,Success,REF3268606301
TXN0000345,ACC003648,MER096,BR013,2025-06-24 22:35:00,Debit,1954.42,UPI,Mobile Banking,201478.77,199524.35,Success,REF7629220729
TXN0000346,ACC001448,MER093,BR018,2026-01-05 09:53:00,Debit,1975.19,Debit Card,Mobile Banking,41616.3,39641.11,Success,REF3196535426
TXN0000347,ACC002540,MER037,BR017,2025-01-08 18:31:00,Debit,1549.33,Debit Card,POS,262963.88,261414.55,Success,REF6438049128
TXN0000348,ACC001629,MER041,BR013,2026-04-28 12:04:00,Debit,2131.38,UPI,Internet Banking,113201.5,111070.12,Success,REF9090738728
TXN0000349,ACC004399,MER005,BR022,2025-08-14 22:37:00,Debit,259.81,Debit Card,Mobile Banking,36111.49,35851.68,Success,REF5825273023
TXN0000350,ACC002885,MER040,BR003,2026-08-13 09:28:00,Debit,2143.43,UPI,ATM,53972.98,51829.55,Success,REF6125920550
TXN0000351,ACC002497,MER045,BR024,2025-06-11 21:37:00,Debit,1010.12,UPI,Mobile Banking,73195.16,72185.04,Success,REF1586887870
TXN0000352,ACC003142,MER103,BR025,2025-03-09 20:05:00,Debit,7511.65,Credit Card,ATM,63278.84,55767.19,Success,REF6473329516
